Tweet_id,Class,Sentence
1966262600,sadness,@davidaldrich_wx it looks like it did in Ohio after a tornado hit.
1966263770,sadness,@Heylushh haha me tooooo! I miss you I havnt seen you in ages
1966263995,sadness,was just about to try and  dl the sims 3 but realize my pc don't meet the standard requirements  i need new pc lol!!!
1966265378,sadness,everyone has left me and gone to bed
1966266177,sadness,@kickzfadayz Our boy better get it in tonight!!!! Or it's all over
1966266263,sadness,i want to join drama practice today but i can't
1966267286,sadness,"@ClaireSale Poor Beta, I took him to Seattle, riding on my lap on the plane. He was happy here until our week long outage-cold did him in"
1966267607,sadness,@Savfortomorrow I thought I was doing pretty good; I guess not. Bummer.
1966268113,sadness,I miss him soooo much  not gonna see him for 2-3 months
1966268651,happiness,@jeseekuhluv Yea I think I waited to long. oh well. thats cool. I should have signed up for more but I'm already done with core classes
1966270601,sadness,@ThisStarChild aww please explain &quot;botts&quot; I am all 'fused....
1966270818,sadness,@hannahxmakeup my stupid putet won't let me go to your chat
1966273801,sadness,@wesleyadamquinn i missed the chicago show  boo me.
1966274755,sadness,@TinPanAlley Sorry bro  That's rough.
1966275398,sadness,I'm sad to take off the suit b/c I know I'm not going to get to wear one again for a long time
1966275459,sadness,@chopperdave12 i think im just going to wind up going Home and go to bed
1966276308,sadness,@MmMmMshell I miss having u as a roommate
1966276372,sadness,"Bored and kinda lonely, my parents went up to the lake. I didn't have a friend to bring up so i knew i was bored and didn't go."
1966279165,sadness,"@djflykid Ooooh, boo!  We only see each other at the bar (at @titusofalltime's well) or miss each other! I'll make a pt of stopping by! ;)"
1966279195,happiness,@spootychild omfg I have been DOWNING them they are so tasty. I ate almost all of them with Lo
1966279219,happiness,"passed my drivers test! i can drive!...oh wait, i don't turn 16 till october"
1966280621,sadness,@ladebelle yeah it's a double edged sword. So I guess we dead on new stories?
1966281790,sadness,Trying to watch Boys Before Flowers online. Streaming sucks and my wireless is crappy too
1966282001,happiness,@mfrancella I have yet to even get out to play this year  soon I hope!
1966282914,happiness,@aub311 Dang me too! It's only a 4 hour drive! Too bad it's my daughters 1st bday party  it's hosted by Donnie
1966284405,sadness,"I so want to be a part of Windows Clubhouse, but my WL Spaces blog is random, and not the place where I share Windows stuff"
1966284695,happiness,@HelenCrozier Yes- It was fun to connect with her! Pls tell her hello- can't find her on Twitter.
1966285478,sadness,Why does twitter eat my DM's?  Not happy
1966287552,sadness,@BuffaloLass87 I'm so sorry  do you want me to call? If not I will be on aim in a couple of hours if you need to vent
1966288898,happiness,"1.2 mile run and 450 meter swim, things are looking better and better... Laying off the bike today"
1966292206,sadness,"@DonnieWahlberg - l'd come if u could, but Australia is just too far away"
1966293017,sadness,@AmyMonzon booooo  my senior yearbook sucks thanks for the memories bhs -___-
1966293504,sadness,@trellthms what r u doing tonight bro?I wanna go out
1966294327,sadness,@gimboland sorry change of plans for me   :'( revision for monday exam in a park with one of my friends
1966295008,sadness,"is trying to deny that she's beginning to miss him -- more and more, each and every single day that their apart  ... i need Sprite! HAHA!"
1966296798,happiness,"@BuggysRose  Haha,I just may do that,yo!"
1966297634,sadness,@mileycyrus Workin ur crazy sched. has to be tiring..its gotta  be hard being famous  but jus kno u have Bazillionz of fans supprtin u
1966298237,sadness,"@lbutterworth I know, twitter is depressing me tonight"
1966298942,sadness,@MissKellyO  wish I could eat with you all !!!
1966300836,sadness,I dont get how to use twitterr!
1966300926,happiness,Feeling like Romeo and Juliet with Bryant and Wallinwood as the Montagues and Capulets...   #fb
1966303776,sadness,@selenagomez bye selena!!! too bad i didnt get to talk to u while u were here
1966303868,sadness,Just thought about my hubby being deployed n now I got the blues  I need a stiff drink but I'm breastfeeding so no booze for me :/ Ugh!!
1966304354,sadness,@gialovescece NO GHOST WHISPERER?!!  What am I going to do without J. Love?!
1966304410,sadness,i hate songs and surveys  they always seem to make me cry.
1966304844,sadness,Last full day of high school was today. I'm sad that I may never see a lot of my friends ever again!!
1966305304,sadness,I want a burrito but I still have 30 more minutes of work
1966305921,sadness,My tummy hurts...
1966306358,sadness,@Teseract86 If I got paid by the hour I could retire by now  do you have xBox live? I am thinking Rock Band
1966306931,sadness,i hate it when my bff is groundedd  boooooooooo
1966308041,happiness,@PerezHilton well even with her breakdown she was better than the other acts unfortunately! Britain's got very little talent
1966308337,happiness,"1st- TY to those who follow back.  2nd - grrr to those who don't, cuz it messes up being able to follow others u want to when ur at 2000+"
1966309675,happiness,inFamous on the PS3 = AWESOME. My eyes are so sore now though
1966311359,sadness,mannnn...  why aint my music working
1966311574,sadness,My dog died today. We had her for 11 years. I miss her so much.
1966312559,sadness,Sometimes I wish I was a warden
1966312755,sadness,"I'm bored... Don't want to stay home tonight, but don't want to spend money  blah"
1966315081,happiness,@owenong looks good ... making me hungry but boy stll asleep
1966315085,sadness,"i just saw a baby dove fall from a tree, break its neck and die  i tried to save it and couldnt. what a cruel world"
1966315206,sadness,wants to go home!
1966315425,sadness,"@tymrichardson the movie Tym... So sad, I was crying non-stop."
1966315840,sadness,"@ the Eldorado house, goodbye Aliante house. *Memories made, memories fade!"
1966316853,happiness,Hey had some fun with friends !!!!!Now cleaning
1966318175,sadness,@Kat_KittyKat  so now im bored..untill i go out
1966319699,happiness,@saramcdonald23 soooo jelous of you right now
1966319913,sadness,Is dying my hair back to pink. I missed being a cupcake. And I miss my Sherry and Melanie
1966320277,sadness,today has me feelin' like crap
1966324813,sadness,@sunmess she was performing at the lifeball in vienna this year but unfortunately i didn't get the chance to see her.
1966326298,sadness,at home sick
1966327986,sadness,@bgoldy and sitting in traffic trying to escape campus is feeling just as hellish
1966328217,sadness,my guinea pig died today
1966328331,sadness,i got over the crush issue but now tomorrow my friend is going to india for the whole summer  im back to being sad.
1966328702,sadness,I cried...
1966329527,happiness,@katabolickatie not on my tv !    im watching a that 70's show marathon !
1966329754,sadness,@babymakes7 no.  I lost the link you sent when I had to pull my battery.
1966330791,sadness,my stomach hurts
1966331914,sadness,is Jay Leno's last show tonight
1966333018,sadness,i've become one of those pathetic girls that feel lonely without their boyfriends hahaha i miss josey already!!
1966335288,sadness,@TheNewBradie my tvs not working  i wanna watch vhits :'(
1966335777,sadness,sadd..  last night in fl.. going back to AR tomorrow
1966336432,sadness,"I'm a sad panda, hulu doesn't have the elephant show   no Skinnamarinkydinkydink sing alongs for me."
1966336606,sadness,Unfortunately these heffas decided to take an impromptu mall trip without telling me
1966337193,sadness,@MomofCandE Miss you
1966337491,sadness,@suncito hi there! got off comp. early last nite.  saw u weren't feeling well..   hope u r better!!
1966339727,sadness,Literally laid in bed all day. Major headache
1966340242,happiness,"@Lea_Ada_Franco I am working again!  Woo hoo!  Alas, I was unable to obtain an Elita-1 for your daughter.  It's $80!"
1966345290,sadness,Missing nathan and the bccg already. And my best friends that tried to visit me   Heading back tomorrow afternoon.
1966345512,sadness,I miss nicc today.
1966345659,sadness,plus.. janessa hurt my feelings
1966346870,sadness,@sfitzpatrick924 bahah sadly I am not
1966347320,happiness,"@cassapel Damn, I got all excited for nothing  hahaha"
1966347649,happiness,tomorrow valeria's lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it
1966347760,happiness,You know funny thing about everyone packing for E3 is that I am packing to go to mexico... not E3
1966348172,sadness,@mlpband my heart just broke a little ... and by a little i mean a lot
1966350234,happiness,enjoy the laker game for me guys! since i'll be at work
1966350864,sadness,"@karshka Hey.  I won't be coming to town this weekend, because I don't have a day off until next friday."
1966351638,sadness,misses home on the farm
1966352297,sadness,down side = i have a seat by myself  loner. please be a starbucks there.
1966352326,happiness,@ a_mccallie WOW... I am replaced already??? I thought I am coming back with my steaks
1966353043,sadness,Going to the dirt track races w Aaron. Having a really good hair day! wish I could wear makeup though
1966353075,sadness,@LeslieIN  so what was said??  I'm so bummed I missed it!.  *sigh* I want to go to california
1966355094,sadness,"Trying out a new Twitter client, can't seem to get a new theme applied to DestroyTwitter"
1966355893,sadness,Its so windy and raining harder then the day before today   bye bye if the power gos out
1966356666,sadness,@iAquarian I heart Mela so so much cept last time I went they booked us in on the Saturday instead of the Friday and wouldn't feed us
1966399701,sadness,Leaving for Atlanta in the morning to catch JoCo and Pa &amp; St!!! I'm excited! Missed P&amp;S at D*Con last year.  That made me a sad owl.
1966400323,sadness,@travistubbs I'm already a fan of hulu. Too bad there's not a bigger Internet selection on netflix.  I thought that would be easier
1966400712,happiness,@Edit4321 cont...and then it goes to waste  no one likes stale sweets. That reminds me of this cute song called Stale Cupcakes lol
1966403002,happiness,@shortcakemlt the movie on the plane is Mall Cop- (but i saw it with the nephews already
1966403415,sadness,@CChiron - Well (as you can see) I've been blah blah blahing so much...yep. I forgot. I'm sorry   But...I'm here!
1966404364,sadness,at hannah montana set.... im missing tennessee ALOT today
1966405300,sadness,@ChariceManiacs  me too! i don't know why every time i listen to it i start to cry!
1966408376,sadness,whats wrong with my flickr  http://www.flickr.com/photos/frenchtoastcake/ my quilt top photo only shows when you click on it! SAD STORY!!!
1966409513,happiness,@xoshattered_  i missed you. today was the greatest day ever. im burnt and shit lmfao. but it will be a nice tan. 11 rides in 6 hrs!  &lt;3
1966411652,sadness,"Friday Night Magic last night, I lost so bad  I suck at draft"
1966412203,happiness,@mileycyrus cool and aww
1966415235,sadness,is feeling very sick
1966416057,happiness,OMG! I'm Back. I Know I Was Out For A Week. Because My Brother Took His Laptop With Him To Mexico. So I Couldn't Be Online.
1966416336,sadness,@PaulaAbdul  why canceled your performance on Letterman? i'm So sad because it is less an option for you.
1966416386,sadness,Out for an evening on the town with jeremy. Sad Carrie can't come
1966417439,sadness,Listing to a sad song  so i am sad too
1966417523,sadness,@mommy41402. I was like &quot;whyyyyy?!&quot;
1966417703,sadness,@OnyXx_B all the shows are sold out  so I have to wait til tomorrow or sunday...
1966418327,sadness,theres nothing worse than working on a friday night and having to wake up at 6 am on a saturday. I want my babe
1966418605,sadness,this is what i think about the world @mileycyrus at hannah montana set.... im missing tennessee ALOT today
1966420136,sadness,Josie's out of surgery. She's now officially unable to procreate. And She's way out of it... Poor medicated baby
1966420576,sadness,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me"
1966421405,sadness,@shanisfearless gaah rain for tomorrow
1966421644,sadness,All alone at home.....
1966422023,sadness,Riley had an alphabet fashion show today and I forgot my camera.  It was so cute!
1966425319,happiness,"just got home from a nice party, just not tired yet"
1966425689,sadness,#myweakness too loving ...i always let negative people into my life
1966426350,sadness,@LaurenLovesJB You can't.  My Grandma will probably be on the phone. So get on AIM!
1966428567,sadness,I'm starving!! This diet is killing me but I can't eat after 8pm
1966429879,sadness,@mikekang That is super sad   How is Bart etc holding up?
1966431016,sadness,Home lost the baseball game by 1 friggin' point!  Now I'm gonna scrap.
1966434152,sadness,lonely
1966434216,sadness,such a terrible day  only six now...
1966434518,sadness,@ProctorsArm at least posada had a good ab
1966436519,sadness,They took my property
1966436855,sadness,Life sucks if ur not having fun.
1966437692,sadness,"@SashaBoucher omg! i know, and it ruins my weekend!  suree, if you want too."
1966439525,sadness,"Gossip Fluffodile here. The latest? Mad night with Teg, Jack, Lou, Tess and Frey. Had a gender war. But I was v. sad for a friend also"
1966440078,sadness,@Bookfoolery they used to have a Book Expo in Canada (Toronto) but the cancelled it this year  #BEAtwittyparty #BEAtwittyparty
1693956462,happiness,victory for the bulldogs was celebrated by 3 white chocolate cheesecakes  nom nom nom WHATTA FATTYYY
1693957015,happiness,"@saraLDS Thanks for that, Sara"
1693957214,happiness,@Tony_Mandarich well welcome back from the dark side!
1693957230,happiness,"@sai_shediddy lol , you gotta share too"
1693957263,happiness,"first up, make up for lost time with jelly. Jalan jalan just the 2 of us  and the rollerblading with my pumpkin. Happeh"
1693957307,happiness,@redrobinrockn next one for you!
1693957562,happiness,Welcome @doeko ! Really glad to know you here. Your products rox man
1693957642,happiness,"is happy  and clean, squeaky clean"
1693957765,happiness,"@Tottie Thank you, thank you!! Thought this is where all the cool kids hang out now, hehe  xoxo!"
1693958182,happiness,"@aruky Yes, this NBA song is great!!!  Got an old funny NBA cheerleader remix song. Ohrwurm of the day &quot;colorblind&quot;."
1693958195,happiness,"NEW LOGO! for all the Web, Cheak it!...gAllethOo"
1693958433,happiness,@girlfromthemoon ...i had a yay moment today  YAY hope you did too!
1693974700,happiness,@DonnieWahlberg sounds like you all had a great night . i'm glad it was successful
1693974800,happiness,"Woop, have just bought the Elliot Minor album on itunes. Its finally working for me!!"
1693975029,happiness,"@nicolesssss  no, dayuuum 5o'clock was better"
1693975056,sadness,@shaundiviney u no there was no point pointing it out yesterday and ppl had 2 wait til midnight .... they were kinda pissed
1693975360,happiness,@DavidArchie I'm watching some of your videos in YouTube. You're funny David.  Oh and TALENTED of course!
1693975539,sadness,@DavidArchie want to hear something funny? I'm yours is on the radio right now!
1693975600,happiness,@VIbeauty we will work on that mama  sweetdreams!
1693975852,happiness,nothings better then going out for chinese at the supperinn with ma fave cousins at 1am
1693975974,happiness,New @shackletonmusic single bought! It is awesome!! Well done boys!
1693975992,happiness,@amyyyxoxo ahh I gtg but pls help me with number 3 I'll come back later to see what u said  haha plz and thank u
1693976005,happiness,@zhayrar lol well thank you
1693976238,happiness,good job!
1693976321,happiness,I love the sunshine and the happiness it brings
1693976403,happiness,"@heyrbk ohh shardup! hehe. hes hot lah, gotta admeeet! bleh."
1693976576,happiness,@living_autism BUT on the bright side you're on twitter! Morning!
1693976578,happiness,@Petty01 Happy Birthday and cheers to PAO!!
1693977132,happiness,i won because im awesome
1693977139,sadness,I was crying all of Tuesday cos I find out! ;( .... Economics is offically my crying subject lol
1693977288,happiness,finally having my cup of coffee!!!
1693977298,happiness,"Just hangin out at home, watchin twiligghhttt ( and readin it (AGAIN!!) lol School sukked today Bahaha"
1693977353,happiness,@antsrants it's driving me insane!  all i want is a lie in!!!
1693977535,happiness,For @mizhalle  ? http://blip.fm/~5jbp3
1693977783,happiness,"Hi all, just recovering from a party, looking forward to an exciting bank holiday around the diy shops...life cant get much better.surely"
1693978774,happiness,@mskiannathediva  He's awesome... Have you worked with him before? He's a good friend.
1693978860,happiness,"Well Done , Visteon Belfast, 2 years salary paid. Just shows what happens when you stand up for yourself"
1693979009,happiness,@DavidArchie I tweet sooo much about you. Gahd.  Hahaha!
1693994772,happiness,"@williamduncan the archetype thing was for a comm. class that studied archetypes in popular media. reading your links now, thanks"
1693994848,happiness,"@algibbs thanks for that, now i learned something new today  enjoy."
1693995090,happiness,"@iloveicetea haha when is it? good luck babe  &amp; UPLOAD A PHOTO, WILL YA ?"
1693995108,sadness,The dj's and partypeople were great again at CC. Kicking  Next one June 7
1693995118,sadness,"@allankent @andywalton oo, oo, I must compete... let me login to my work email to see if I can top that"
1693995249,happiness,"@DavidArchie OK David, talk later  Have a great dayyyy ay ay ay ay"
1693995346,sadness,@RaspberryHatter  aw. that sounds amazing  But I think I have work. Thank you for inviting me though
1693995415,sadness,Sigh. I'm getting off the computer now to do even MORE homework... Bye
1693995442,sadness,"in school, wants to read Eclipse, 200-and-some-60 pages read"
1693995626,happiness,@hrcolors Maybe it had a hot date with a nice little Cesna.
1693995762,happiness,"@kyspeaks  Yah, they have footlong sausage too mah. But Halal place..piggy sausages are bigger"
1693995855,sadness,Morning all - woken by neighbour's kids screaming in the garden before 8am so not in a very benevolent mood...  you have been warned!
1693995916,happiness,@galacticfaerie Sounds great. I'm looking forward to it then
1693996020,happiness,...love and wanted to share with my followers. feeling inspirational. ive had a long day.
1693996029,sadness,@LarryBenet Per Taylor Dayne conversation.  It's official I am now jealous of you.
1693996217,happiness,@velvetella Bye ! Have a great time being whisked away
1693996268,happiness,"@BoomKatt yes yes I AM, networking whore to the fullest.......and this girl is rih next to me"
1693996776,happiness,"@alicedric can't wait for it. i love your scripts. honestly, you should have a future career as a script writer  - Stock Twits"
1693996812,happiness,"@MrMaxROI Hey, it's good to see you here! Will now follow you. Would be nice to have a photo!"
1693997007,happiness,"Tweet you later, have a wonderful day."
1693997042,happiness,Got my braces tightened today. Then I got McDonalds! HAHA  Sport tomorrow yay yay yay! Netball tryouts.. wish me luck to make the team! :l
1693997133,happiness,@Rosiecosy Thanks for sympathy. It wasn't too bad until about an hour ago when I started thinking of the appointment tomorrow.
1693997187,happiness,tafe was actually quite good. for once
1693997207,sadness,"@neo_kryptik the usual... applications, checking statuses, reading stuff that's ... wel... not arbit  etc"
1693997318,sadness,@Kayleigh_Stack i wish i could go to both but i don't think i'll be allowed :p either way with two shows going your bound to get a ticket
1693998110,happiness,@wickedgirl24 glad you like it
1693998198,happiness,Photo: Great night.  http://tumblr.com/xmo1pgymj
1694013106,happiness,@amber_benson  Woohoo! Well Done! I started Macarena-ing too
1694013153,happiness,Bank holiday mondaaaaaay   Exams tomorrow  D:
1694013591,happiness,@Gennargh I also have a brain tumor called Jeffery.
1694013641,happiness,is excited. Lots of good things happening work-wise here in Melbourne
1694013668,happiness,recovering from mexican fiesta. Had a bit too much of a good time!
1694013773,sadness,@geewhy  You're just jealous!  Guess you'll be walking around the office tomorrow in your Malo!
1694013866,happiness,New baby arrived yesterday. A fab baby boy at 2.8 kilo  Very proud and happy
1694014105,happiness,which is why i can't wait till i move out of home and life by myself next year  WACKY ADVENTURES EVERY DAY!!!!!
1694014476,sadness,Waking up with Star Wars End Title Song in my had is sorta awesome .. and also kinda creepy
1694014698,sadness,"i get so sucked in to true life, and that steve-o documentary was intense, i love that shit, it's nice to see people get their lives back"
1694014727,happiness,is choosing to do britney for the dance showcase! yesss  cant wait. 58 days....
1694014894,happiness,still awake..doing my assignments and playing virtual farming
1694015145,happiness,@vene2ia Great!
1694015148,happiness,"I think more people would buy the Slap chop, if the commercial was like this: http://bit.ly/vQIUf"
1694015743,happiness,watching a movie and rocking my baby kitty who is asleep in my sling hanging from my neck. So cute
1694015762,happiness,@PeopleBrowsr nice new profile picture! Glad to see some friends in there
1694015774,happiness,"@DavidArchie  AWOOOOGAHHHHHH!!!! heheee hope you get some decently priced breakfast real quick, David"
1694015832,sadness,Hangin out and drinkin beers with @muffclassic ..dude brought me a new pair of purple kicks.. I'm gonna wear them on the Act III cover..
1694016205,happiness,supernatural is back on tonight !!
1694016929,happiness,but omg mummy bought me ice-cream!
1694017165,happiness,@deversum good morning Hazel  caffeine-shot?
1694017293,happiness,@niuts14 Our weekend was also great... two friends of Julia were here for four days...
1694017437,happiness,Ah. Bank holiday morning...reading Elle in bed and getting excited for a roast dinner in Sheering later
1694017444,happiness,@abstractg @grendel @tigertigercb woohoo! I got the Sunbeam Cafï¿½ Series grinder at Eu Foods for only $198! Epic win
1694017621,happiness,"@pixelbase @steverumsby I care about Eurovision! And yes, they have a 50% jury-based vote this year  #eurovision2009"
1694032392,happiness,because he @the_real_nash wants to be an honorary Filipino  i'll follow him now ;)) thanks @daxvelando!
1694032772,happiness,@Emmmaa___ haha was it good? i bet it was
1694032876,happiness,mmm  eating tostitos &amp;&amp; piknik with spinach dip from S&amp;R. &lt;3
1694033103,happiness,"@chainsawchelsea If it's any consolation, you're definitely one of the hottest GG's, IMHO"
1694033379,happiness,@khali_blache Night! Doze well.
1694033628,happiness,@DonnieWahlberg  &quot;donnie rocks&quot; if u could only here it my 2year old runs around every where sayin &quot;donnie rocks&quot;
1694033769,happiness,@maydbs Its looking like June - nice right?
1694033843,happiness,Prom was awesome.
1694034056,happiness,9100 tweets....just living the rockstar life one tweet at a time.
1694034106,happiness,possessed beyond certainty that she has made the rite decision
1694034198,happiness,"@RealBillBailey good moring mr bailey, it is my birthday today"
1694034455,happiness,spending a 'girly' day wif my four big sisters! shopping. pedicures and dyeing eachother's hair. ohh yeah
1694034463,happiness,@johna404 Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1694034482,sadness,"@katrin_l unfortunately not.my work ties me down 4 the whole summer.but if there's a eu-tour this fall,I'll be there!  I want a rebound"
1694034531,happiness,Would really like to buy death note 1 &amp; 2 later this week  I loved those movies!
1694034633,happiness,@ELLISNYC we should all be down to earth. don't none of us walk on water  I'm just some horny nerd trying to find my way thru life lol
1694034885,happiness,"@roel247 Thank you good sir, it has been a surprisingly good afternoon, very productive"
1694035106,happiness,Ay dios mio! 2 weeks left of college!!! AH CAN'T WAIT!!
1694035250,happiness,@eltonmcmanus  &amp; to you matey
1694051730,happiness,wlcome @johiw44 - i'm proud of my girlfriend
1694051754,sadness,@beltranm hello  I'm up late playing on the internet. I love you!
1694052217,happiness,@jnacool I dont understand sensex..but wow!
1694052230,happiness,Good day today tomorrow will be even better
1694052339,happiness,@djinfrared Sounds pretty cool. Great job man!
1694052542,happiness,@jasonhoun Haha of course! That's my favorite album of all time
1694052824,happiness,@EMarketingGuru Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1694052956,happiness,dinner was awesome. Im so happy my mom enjoyed her bday  I was able to spoil her yay lol
1694053293,happiness,@QuestCon That gave me a great smile. Nice way to end the day. You are so right
1694053329,happiness,lovely night of steve-o and family guy. off to bed.
1694053758,happiness,"@HOTTVampChick Excellent, he will never know, lmao."
1694054316,happiness,1 more day!
1694054324,happiness,@rajrikhy Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1694054592,happiness,"okay, really going now...STOP MAKING ME LAUGH LIKE THAT!!"
1694069083,happiness,morning! just got my coffee
1694069827,happiness,Headed up to WMC for the day. Hopefully I'll have enough time to swing by Chinatown on the way home. I'm in the mood for duck!
1694070005,happiness,"Watched Yes Man, it was good  http://tinyurl.com/dbrc88"
1694070111,happiness,"it's a perfect day to throw back your head and kiss it all good bye - love it, so cheerful!!  ? http://blip.fm/~5jckp"
1694070445,happiness,may the fourth be with you! happy star wars day
1694070931,happiness,@Mandarific well on a day off you owe it to yourself to sleep in late
1694071045,sadness,@AKAVirtualPA Everything and Nothing Hmmmmmmm
1694071364,sadness,Storm system that looked to bring us rain today is going to miss us
1694071375,happiness,Just got back from the karaoke bar in the metreon!!! Watching millionaire matchmaker
1694071525,happiness,@dannnnnniiiie lol brandy and mr whiskers is on
1694071527,sadness,@kirbis007 i trusted matt with my life in that picture. funnnn night though
1694071628,happiness,@Karen230683 morning  hope u r well.. i'm off to bed soon!
1694071705,happiness,@pauliniunia its the best show EVER!
1694071887,happiness,Monday morning bathing - soooo relaxing! If I was a lady of luxury I would start every day like this
1694071904,happiness,@barbsaka I love finding regional groups of Twitterers! Glad I could connect you with a few new people
1694071977,happiness,The sun is shining
1694072031,happiness,@amber_benson Loved it! You continue to delight us Amber.    Great job on the backing and the video by @adambusch. Kudos.
1694072273,happiness,ehh i need a break. gonna do 3pg essay 2m before work at 5. going to bed now. gym in the morning! nightttt
1694072300,happiness,@jaackyx ha you'll do fine! just be positive!  &amp;aha i know huh. wht a long conversation. i remeber you and allyson did even lnger ones! x]
1694072339,happiness,@Amaury_Polanco Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1694072590,happiness,@girlwhoshould but it's fun when they blatantly ignore the advice
1694072602,sadness,@NileyLover09 well i`m a little bit sick but i`m fine
1694088968,happiness,"@DebPenner Deb,, I am looking forward to exploring simple=ology/Mark Joyner.  I'll be back in about 10 hours."
1694089040,happiness,@DarryleP Am busy yes...But then always am. Hope you had a great time traveling.  Where did you go?  Welcome back!
1694089331,sadness,says everyone was busy  http://plurk.com/p/rou4v
1694089392,happiness,"@StDAY Dude, that is eerie. Good song though, and a good movie."
1694089664,sadness,Eminem 3AM ... Freaking Awsome!!! ... Im Going Back Too... Seams Like Something big is inside me... and no...is not a Alien
1694089674,happiness,"@jason_2008 Well, having to revise them!  Was to do some more gardening, now, I guess hoovering and some warcraft  Not played in a week !"
1694089784,sadness,@emmyrossum ah  Hate it when that happens! The Race to Erase MS is this week. Are you going?
1694089797,happiness,"@SteffaniYu haha! i see...  go, wear BLUE! ) heey, ur watching JONAS! hahaha ) haven't watched any ep yet.. hope it shows here soon!:p"
1694089816,happiness,"@gi_ri_ja good morning, It's nice to see you!"
1694089923,sadness,@hot30 can you please have a short stakc competition
1694090040,happiness,"So happy that it's FINALLY May!    The Indy 500.  Was there for the horrors of 1973, yet I still remain held captive by Indy's spirit..."
1694090166,happiness,@cosmicgirlie good luck!! How exciting
1694090332,happiness,lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!!
1694090333,sadness,THiNKiNG 0f HiM  &lt;3
1694090633,happiness,Waking up early to go to the gym
1694090661,happiness,@codingvictim nice to have you back
1694090773,happiness,Having rice crispies this morning  Brings back some good memories!
1694091007,happiness,@AmineB perfect!
1694091125,happiness,@CHIOMA_ yeeeee  Haha. The funniest thing is when dudes that cant ball bring their hot gfs along so they can watch them get murked!
1694091675,happiness,"@mzjennx uhh, congrats for your two years anniversary"
1694091952,happiness,Off for a bit of a motorcycle trip today!
1694092000,happiness,@janevans35 LOL I love my MacBook too. Oh and my iMac. Can't decide which I love more. OK 24&quot; iMac trumps 13&quot; MacBook
1694107135,sadness,: I love camp fires  I just wish the kids would try a bit harder to sing along
1694107150,happiness,Laying on my bed. ONE spot smells like vanilla.  awesome
1694107215,happiness,"@ohmoss curing le hangover from an epic night, bruised 'n battered from a hectic go-karting session. pretty satisfied thank you very much"
1694107225,happiness,Getting the FAB portraits ready to upload today
1694107586,happiness,"@MikeyAllStars  We are of like minds this evening , my dear!"
1694107628,happiness,"@myucan91 wahahahaha!! i wanna naaaaa!!! well...hapit na i guess. hahahaha ) yes, now we all know!!! hahahaha lol ) NARN! haha joke"
1694108124,sadness,"it's raining here  i'm stuck inside working today so i'd probably be peed off if it was sunny outside, i'm now ok with the rain"
1694108411,sadness,@miguellf we want ot protect Moleskineï¿½ notebooks worldwide. That is all.
1694108429,sadness,@ChageAUS fiscally responsible is fiscally over rated
1694108750,happiness,Yay! Good way to end the night.
1694108935,happiness,chillin with christina and diana
1694109080,happiness,@joek949 I'm okay thanks. No job yet but I'll keep going until I get one! Are you actually following me yet BTW?
1694109431,happiness,@heyshanny I can't wait either!!!!! your so welcome  YAY!!!!!!!!!
1694109554,happiness,@larainefan She does especially Pink ones LOL  What beautiful creatures they are!
1694110063,happiness,@crazytwism haha.. good for you
1694110100,happiness,Bit of soul time 4 this mama  will visialize next living environent. Speak soon.
1694110120,happiness,@ProudKiwi thanks for the message - just worked out how to see them and reply!
1694110383,happiness,@DavidArchie See you on may 16!!
1694110551,happiness,in the airport!!!  only 8 hours til hoommee!
1694110572,happiness,"Goodmorning tweedles  very happy mood, i think i will always be after this past weekend. lol vids of the 'BEYONCE WEEKND' coming soon."
1694110597,happiness,went to eastgardens and saw a lot of hillsong pastors there Now im going to Nicks for dinner. Cant wait to talk to you soon @sherrymacs
1694110764,happiness,nice weather today in Alex
1694124903,sadness,Oh what a beautiful morning and brekky in bed
1694125146,happiness,Now I have to think of things to say    And before that I have to make super chunk chocolate muffins with my kids
1694125842,happiness,@shakedxit23 I'll save you
1694125872,sadness,i'm bored @freakinspecial: hope your wlan will go today!
1694126098,happiness,Is ending the day with another walk nice walk and then some gelato
1694126320,happiness,just woke up with a cat in my face  haha
1694126491,happiness,Got the BrainBone daily question right!  - http://tinyurl.com/c9ryqc
1694126566,happiness,"Heeey, we won ice hockey....we are winners!!"
1694126641,happiness,@marismith - just took over the #1 Most Endorsed spot on twindexx.com - thanks to the endorsement by @danholmesiMIND
1694126686,happiness,finally leaving this place! woohoo! school time!
1694127055,happiness,@Lauratheexpat isn't a bit of little britain in all of us?
1694127260,happiness,"@pandalion WOW! Totally awesome! Action Guinea Pigs! Want to go and see it now, NOW! Do you think we'd be allowed to take Lance?"
1694127478,happiness,@threatbot It's going to be a fun night and I'm helping host it!!!
1694128167,sadness,Aw I wish I was in Ireland  @neilhimself
